Step,Accuracy,Precision,Recall
77400,0.7611,0.8259,0.8036
77500,0.7613,0.8260,0.8035
77600,0.7613,0.8260,0.8035
77700,0.7614,0.8262,0.8034
77800,0.7614,0.8264,0.8037
77900,0.7614,0.8265,0.8038
78000,0.7613,0.8267,0.8036
78100,0.7614,0.8269,0.8035
78200,0.7614,0.8269,0.8037
78300,0.7614,0.8270,0.8034
78400,0.7615,0.8269,0.8033
78500,0.7616,0.8268,0.8033
78600,0.7616,0.8270,0.8032
78700,0.7617,0.8270,0.8034
78800,0.7616,0.8270,0.8033
78900,0.7617,0.8270,0.8033
79000,0.7617,0.8271,0.8032
79100,0.7617,0.8271,0.8032
79200,0.7616,0.8272,0.8028
79300,0.7616,0.8272,0.8027
79400,0.7617,0.8273,0.8028
79500,0.7617,0.8275,0.8025
79600,0.7617,0.8275,0.8026
79700,0.7617,0.8276,0.8027
79800,0.7617,0.8275,0.8026
79900,0.7616,0.8274,0.8023
80000,0.7616,0.8275,0.8022
80100,0.7617,0.8274,0.8022
80200,0.7617,0.8273,0.8023
80300,0.7617,0.8270,0.8020
80400,0.7616,0.8268,0.8018
80500,0.7617,0.8270,0.8019
80600,0.7617,0.8271,0.8020
80700,0.7617,0.8270,0.8020
80800,0.7617,0.8271,0.8019
80900,0.7616,0.8272,0.8019
81000,0.7617,0.8270,0.8020
81100,0.7617,0.8269,0.8018
81200,0.7617,0.8269,0.8017
81300,0.7618,0.8271,0.8018
81400,0.7618,0.8271,0.8017
81500,0.7618,0.8273,0.8019
81600,0.7619,0.8273,0.8020
81700,0.7619,0.8272,0.8020
81800,0.7619,0.8272,0.8021
81900,0.7619,0.8269,0.8018
82000,0.7619,0.8272,0.8021
82100,0.7619,0.8271,0.8021
82200,0.7619,0.8272,0.8024
82300,0.7618,0.8271,0.8020
82400,0.7618,0.8271,0.8020
82500,0.7618,0.8273,0.8021
82600,0.7618,0.8271,0.8020
82700,0.7618,0.8269,0.8019
82800,0.7618,0.8271,0.8019
82900,0.7618,0.8270,0.8019
83000,0.7618,0.8269,0.8015
83100,0.7619,0.8269,0.8014
83200,0.7619,0.8268,0.8014
83300,0.7620,0.8268,0.8012
83400,0.7619,0.8267,0.8011
83500,0.7620,0.8268,0.8010
83600,0.7619,0.8268,0.8011
83700,0.7620,0.8270,0.8012
83800,0.7621,0.8270,0.8012
83900,0.7621,0.8270,0.8012
84000,0.7622,0.8271,0.8012
84100,0.7622,0.8271,0.8011
84200,0.7622,0.8272,0.8011
84300,0.7623,0.8273,0.8012
84400,0.7622,0.8274,0.8010
84500,0.7622,0.8273,0.8007
84600,0.7622,0.8274,0.8007
84700,0.7621,0.8275,0.8008
84800,0.7622,0.8275,0.8009
84900,0.7621,0.8275,0.8006
85000,0.7621,0.8274,0.8008
85100,0.7620,0.8275,0.8008
85200,0.7621,0.8275,0.8007
85300,0.7620,0.8274,0.8007
85400,0.7620,0.8273,0.8001
85500,0.7620,0.8274,0.8000
85600,0.7620,0.8276,0.8001
85700,0.7620,0.8275,0.7999
85800,0.7619,0.8275,0.8000
85900,0.7618,0.8276,0.7999
86000,0.7619,0.8275,0.7998
86100,0.7618,0.8274,0.7996
86200,0.7619,0.8274,0.7998
86300,0.7619,0.8275,0.8000
86400,0.7619,0.8275,0.7999
86500,0.7620,0.8276,0.8000
86600,0.7620,0.8275,0.7997
86700,0.7620,0.8275,0.7993
86800,0.7620,0.8273,0.7994
86900,0.7619,0.8275,0.7993
87000,0.7619,0.8276,0.7993
87100,0.7620,0.8277,0.7995
87200,0.7619,0.8278,0.7994
87300,0.7619,0.8278,0.7992
87400,0.7619,0.8280,0.7992
87500,0.7620,0.8282,0.7993
87600,0.7619,0.8283,0.7994
87700,0.7619,0.8284,0.7993
87800,0.7619,0.8283,0.7992
87900,0.7619,0.8281,0.7990
88000,0.7619,0.8279,0.7989
88100,0.7619,0.8280,0.7989
88200,0.7619,0.8281,0.7987
88300,0.7619,0.8278,0.7986
88400,0.7619,0.8279,0.7985
88500,0.7619,0.8281,0.7986
88600,0.7619,0.8280,0.7987
88700,0.7619,0.8281,0.7986
88800,0.7619,0.8282,0.7987
88900,0.7619,0.8282,0.7987
89000,0.7619,0.8283,0.7987
89100,0.7620,0.8284,0.7989
89200,0.7619,0.8284,0.7984
89300,0.7619,0.8285,0.7986
89400,0.7619,0.8283,0.7988
89500,0.7618,0.8284,0.7987
89600,0.7618,0.8284,0.7987
89700,0.7619,0.8287,0.7988
89800,0.7620,0.8288,0.7988
89900,0.7619,0.8287,0.7990
90000,0.7620,0.8288,0.7991
90100,0.7620,0.8290,0.7991
90200,0.7620,0.8289,0.7992
90300,0.7621,0.8290,0.7991
90400,0.7620,0.8290,0.7991
90500,0.7620,0.8288,0.7989
90600,0.7621,0.8288,0.7992
90700,0.7622,0.8289,0.7993
90800,0.7622,0.8289,0.7993
90900,0.7622,0.8291,0.7992
91000,0.7622,0.8291,0.7993
91100,0.7623,0.8293,0.7994
91200,0.7623,0.8293,0.7990
91300,0.7622,0.8292,0.7991
91400,0.7622,0.8289,0.7990
91500,0.7622,0.8288,0.7990
91600,0.7623,0.8287,0.7991
91700,0.7624,0.8284,0.7991
91800,0.7624,0.8285,0.7991
91900,0.7623,0.8286,0.7988
92000,0.7624,0.8285,0.7987
92100,0.7624,0.8283,0.7987
92200,0.7625,0.8282,0.7987
92300,0.7625,0.8282,0.7986
92400,0.7626,0.8283,0.7986
92500,0.7626,0.8284,0.7985
92600,0.7626,0.8284,0.7987
92700,0.7626,0.8285,0.7985
92800,0.7627,0.8286,0.7985
92900,0.7627,0.8288,0.7987
93000,0.7627,0.8289,0.7987
93100,0.7627,0.8290,0.7987
93200,0.7626,0.8287,0.7987
93300,0.7626,0.8288,0.7986
93400,0.7627,0.8287,0.7984
93500,0.7626,0.8285,0.7985
93600,0.7626,0.8286,0.7987
93700,0.7625,0.8286,0.7989
93800,0.7625,0.8286,0.7989
93900,0.7625,0.8287,0.7990
94000,0.7625,0.8288,0.7991
94100,0.7625,0.8288,0.7992
94200,0.7625,0.8287,0.7992
94300,0.7624,0.8285,0.7991
94400,0.7624,0.8285,0.7992
94500,0.7625,0.8286,0.7993
94600,0.7625,0.8287,0.7993
94700,0.7625,0.8286,0.7992
94800,0.7625,0.8287,0.7991
94900,0.7625,0.8286,0.7994
95000,0.7626,0.8285,0.7994
95100,0.7626,0.8287,0.7997
95200,0.7626,0.8287,0.7996
95300,0.7626,0.8285,0.7997
95400,0.7626,0.8285,0.7997
95500,0.7626,0.8284,0.7996
95600,0.7625,0.8283,0.7996
95700,0.7625,0.8284,0.7995
95800,0.7625,0.8282,0.7993
95900,0.7624,0.8284,0.7992
96000,0.7625,0.8284,0.7992
96100,0.7625,0.8283,0.7991
96200,0.7626,0.8285,0.7993
96300,0.7626,0.8285,0.7993
96400,0.7627,0.8287,0.7992
96500,0.7627,0.8287,0.7991
96600,0.7627,0.8286,0.7991
96700,0.7627,0.8286,0.7990
96800,0.7628,0.8286,0.7989
96900,0.7628,0.8288,0.7988
97000,0.7628,0.8289,0.7985
97100,0.7628,0.8288,0.7983
97200,0.7628,0.8287,0.7984
97300,0.7628,0.8287,0.7982
97400,0.7628,0.8286,0.7983
97500,0.7627,0.8287,0.7982
97600,0.7628,0.8288,0.7983
97700,0.7628,0.8289,0.7984
97800,0.7628,0.8288,0.7986
97900,0.7628,0.8289,0.7987
98000,0.7628,0.8289,0.7989
98100,0.7628,0.8287,0.7990
98200,0.7628,0.8287,0.7990
98300,0.7628,0.8286,0.7991
98400,0.7628,0.8286,0.7990
98500,0.7628,0.8288,0.7989
98600,0.7628,0.8288,0.7986
98700,0.7627,0.8287,0.7986
98800,0.7628,0.8288,0.7986
98900,0.7629,0.8290,0.7988
99000,0.7628,0.8289,0.7988
99100,0.7629,0.8290,0.7988
99200,0.7629,0.8288,0.7991
99300,0.7630,0.8290,0.7991
99400,0.7630,0.8287,0.7993
99500,0.7630,0.8288,0.7993
99600,0.7630,0.8288,0.7992
99700,0.7630,0.8288,0.7992
99800,0.7630,0.8289,0.7992
99900,0.7630,0.8288,0.7992
100000,0.7630,0.8288,0.7994
100100,0.7629,0.8285,0.7993
100200,0.7629,0.8285,0.7994
100300,0.7629,0.8285,0.7996
100400,0.7629,0.8283,0.7996
100500,0.7629,0.8283,0.7997
100600,0.7628,0.8284,0.7998
100700,0.7628,0.8283,0.7997
100800,0.7629,0.8285,0.7995
100900,0.7630,0.8287,0.7997
101000,0.7630,0.8288,0.7995
101100,0.7629,0.8289,0.7996
101200,0.7629,0.8288,0.7998
101300,0.7629,0.8289,0.7999
101400,0.7630,0.8291,0.8000
101500,0.7630,0.8291,0.8001
101600,0.7629,0.8291,0.8001
101700,0.7630,0.8291,0.8003
101800,0.7631,0.8291,0.8003
101900,0.7631,0.8289,0.8004
102000,0.7631,0.8288,0.8005
102100,0.7631,0.8289,0.8006
102200,0.7632,0.8288,0.8007
102300,0.7632,0.8289,0.8007
102400,0.7631,0.8288,0.8006
102500,0.7631,0.8289,0.8008
102600,0.7632,0.8290,0.8008
102700,0.7632,0.8291,0.8010
102800,0.7632,0.8292,0.8011
102900,0.7633,0.8291,0.8011
103000,0.7634,0.8291,0.8012
103100,0.7632,0.8291,0.8010
103200,0.7633,0.8291,0.8010
103300,0.7632,0.8292,0.8009
103400,0.7633,0.8294,0.8012
103500,0.7633,0.8293,0.8013
103600,0.7633,0.8293,0.8012
103700,0.7633,0.8295,0.8011
103800,0.7632,0.8295,0.8011
103900,0.7632,0.8294,0.8013
104000,0.7632,0.8293,0.8011
104100,0.7632,0.8292,0.8011
104200,0.7632,0.8293,0.8012
104300,0.7632,0.8294,0.8013
104400,0.7633,0.8296,0.8014
104500,0.7633,0.8297,0.8014
104600,0.7633,0.8297,0.8014
104700,0.7632,0.8295,0.8014
104800,0.7633,0.8294,0.8016
104900,0.7633,0.8295,0.8015
105000,0.7633,0.8295,0.8015
105100,0.7633,0.8294,0.8016
105200,0.7633,0.8295,0.8017
105300,0.7633,0.8292,0.8017
105400,0.7632,0.8291,0.8017
105500,0.7632,0.8292,0.8016
105600,0.7633,0.8288,0.8013
105700,0.7633,0.8289,0.8014
105800,0.7633,0.8290,0.8015
105900,0.7633,0.8290,0.8015
106000,0.7633,0.8291,0.8016
106100,0.7633,0.8288,0.8015
106200,0.7633,0.8287,0.8014
106300,0.7633,0.8286,0.8012
106400,0.7634,0.8287,0.8010
106500,0.7634,0.8288,0.8009
106600,0.7633,0.8287,0.8010
106700,0.7633,0.8286,0.8009
106800,0.7633,0.8285,0.8010
106900,0.7633,0.8285,0.8010
107000,0.7633,0.8284,0.8010
107100,0.7632,0.8283,0.8010
107200,0.7632,0.8284,0.8011
107300,0.7632,0.8284,0.8012
107400,0.7632,0.8283,0.8012
107500,0.7632,0.8281,0.8012
107600,0.7631,0.8281,0.8012
107700,0.7631,0.8281,0.8013
107800,0.7631,0.8283,0.8013
107900,0.7631,0.8282,0.8013
108000,0.7631,0.8282,0.8014
108100,0.7631,0.8284,0.8015
108200,0.7630,0.8283,0.8015
108300,0.7630,0.8284,0.8016
108400,0.7631,0.8285,0.8014
108500,0.7631,0.8285,0.8016
108600,0.7631,0.8286,0.8017
108700,0.7631,0.8286,0.8017
108800,0.7631,0.8285,0.8017
108900,0.7632,0.8286,0.8018
109000,0.7632,0.8287,0.8016
109100,0.7631,0.8287,0.8013
109200,0.7631,0.8287,0.8013
109300,0.7632,0.8287,0.8011
109400,0.7632,0.8286,0.8012
109500,0.7631,0.8285,0.8010
109600,0.7631,0.8287,0.8012
109700,0.7631,0.8284,0.8011
109800,0.7631,0.8285,0.8012
109900,0.7632,0.8285,0.8013
110000,0.7632,0.8286,0.8015
110100,0.7632,0.8286,0.8016
110200,0.7632,0.8287,0.8016
110300,0.7631,0.8286,0.8015
110400,0.7631,0.8285,0.8015
110500,0.7631,0.8285,0.8014
110600,0.7630,0.8283,0.8014
110700,0.7629,0.8281,0.8015
110800,0.7630,0.8282,0.8016
110900,0.7630,0.8283,0.8017
111000,0.7630,0.8282,0.8017
111100,0.7631,0.8281,0.8018
111200,0.7630,0.8279,0.8017
111300,0.7630,0.8279,0.8017
111400,0.7631,0.8279,0.8016
111500,0.7631,0.8280,0.8017
111600,0.7631,0.8279,0.8017
111700,0.7630,0.8280,0.8016
111800,0.7631,0.8281,0.8018
111900,0.7631,0.8280,0.8017
112000,0.7630,0.8279,0.8015
112100,0.7629,0.8277,0.8014
112200,0.7630,0.8277,0.8015
112300,0.7631,0.8278,0.8015
112400,0.7631,0.8279,0.8015
112500,0.7631,0.8278,0.8016
112600,0.7631,0.8275,0.8017
112700,0.7631,0.8277,0.8017
112800,0.7631,0.8278,0.8017
112900,0.7631,0.8278,0.8015
113000,0.7631,0.8277,0.8014
113100,0.7631,0.8278,0.8014
113200,0.7631,0.8278,0.8014
113300,0.7631,0.8277,0.8015
113400,0.7631,0.8279,0.8018
113500,0.7631,0.8279,0.8019
113600,0.7631,0.8279,0.8020
113700,0.7631,0.8281,0.8022
113800,0.7631,0.8281,0.8022
113900,0.7631,0.8278,0.8022
114000,0.7632,0.8278,0.8022
114100,0.7631,0.8275,0.8023
114200,0.7631,0.8276,0.8023
114300,0.7631,0.8275,0.8022
114400,0.7631,0.8277,0.8023
114500,0.7631,0.8274,0.8024
114600,0.7632,0.8275,0.8025
114700,0.7631,0.8275,0.8025
114800,0.7632,0.8276,0.8027
114900,0.7631,0.8277,0.8027
115000,0.7631,0.8274,0.8025
115100,0.7631,0.8275,0.8024
115200,0.7631,0.8277,0.8024
115300,0.7631,0.8278,0.8025
115400,0.7631,0.8277,0.8026
115500,0.7631,0.8277,0.8025
115600,0.7631,0.8275,0.8025
115700,0.7631,0.8275,0.8027
115800,0.7631,0.8275,0.8027
115900,0.7631,0.8274,0.8028
116000,0.7631,0.8274,0.8029
116100,0.7631,0.8273,0.8027
116200,0.7631,0.8273,0.8030
116300,0.7631,0.8275,0.8030
116400,0.7632,0.8275,0.8030
116500,0.7632,0.8275,0.8030
116600,0.7632,0.8275,0.8029
116700,0.7632,0.8277,0.8029
116800,0.7631,0.8277,0.8030
116900,0.7631,0.8276,0.8031
117000,0.7631,0.8277,0.8030
117100,0.7631,0.8275,0.8029
117200,0.7631,0.8275,0.8028
117300,0.7631,0.8275,0.8026
117400,0.7631,0.8273,0.8027
117500,0.7631,0.8274,0.8026
117600,0.7631,0.8275,0.8027
117700,0.7631,0.8274,0.8025
117800,0.7631,0.8275,0.8025
117900,0.7631,0.8274,0.8024
118000,0.7631,0.8273,0.8023
118100,0.7631,0.8274,0.8020
118200,0.7630,0.8274,0.8020
118300,0.7630,0.8273,0.8019
118400,0.7631,0.8272,0.8018
118500,0.7631,0.8273,0.8019
118600,0.7631,0.8273,0.8019
118700,0.7631,0.8271,0.8018
118800,0.7630,0.8270,0.8018
118900,0.7630,0.8270,0.8017
119000,0.7630,0.8271,0.8019
119100,0.7631,0.8273,0.8019
119200,0.7631,0.8272,0.8019
119300,0.7631,0.8271,0.8019
119400,0.7630,0.8272,0.8017
119500,0.7630,0.8272,0.8017
119600,0.7630,0.8273,0.8017
119700,0.7630,0.8273,0.8016
119800,0.7630,0.8273,0.8016
119900,0.7630,0.8273,0.8016
120000,0.7630,0.8274,0.8014
120100,0.7630,0.8275,0.8015
120200,0.7630,0.8275,0.8016
120300,0.7629,0.8276,0.8015
120400,0.7629,0.8276,0.8013
120500,0.7629,0.8276,0.8014
120600,0.7630,0.8277,0.8015
120700,0.7630,0.8278,0.8015
120800,0.7630,0.8278,0.8017
120900,0.7631,0.8277,0.8017
121000,0.7631,0.8277,0.8018
121100,0.7632,0.8279,0.8019
121200,0.7632,0.8278,0.8020
121300,0.7631,0.8278,0.8020
121400,0.7632,0.8278,0.8020
121500,0.7632,0.8277,0.8020
121600,0.7632,0.8276,0.8020
121700,0.7631,0.8276,0.8020
121800,0.7632,0.8276,0.8021
121900,0.7631,0.8277,0.8022
122000,0.7631,0.8276,0.8024
122100,0.7632,0.8276,0.8024
122200,0.7631,0.8275,0.8023
122300,0.7631,0.8274,0.8024
122400,0.7631,0.8273,0.8023
122500,0.7631,0.8273,0.8023
122600,0.7631,0.8273,0.8024
122700,0.7631,0.8270,0.8024
122800,0.7632,0.8271,0.8025
122900,0.7632,0.8270,0.8026
123000,0.7632,0.8270,0.8025
123100,0.7632,0.8269,0.8025
123200,0.7632,0.8268,0.8025
123300,0.7632,0.8269,0.8022
123400,0.7631,0.8268,0.8021
123500,0.7632,0.8269,0.8022
123600,0.7631,0.8270,0.8023
123700,0.7631,0.8269,0.8023
123800,0.7631,0.8269,0.8022
123900,0.7631,0.8270,0.8022
124000,0.7631,0.8270,0.8021
124100,0.7631,0.8270,0.8021
124200,0.7630,0.8269,0.8021
124300,0.7630,0.8266,0.8020
124400,0.7631,0.8267,0.8019
124500,0.7631,0.8268,0.8021
124600,0.7631,0.8268,0.8020
124700,0.7631,0.8269,0.8021
124800,0.7632,0.8269,0.8022
124900,0.7631,0.8269,0.8021
125000,0.7632,0.8268,0.8020
125100,0.7631,0.8267,0.8017
125200,0.7632,0.8267,0.8019
125300,0.7631,0.8268,0.8019
125400,0.7632,0.8268,0.8020
125500,0.7631,0.8268,0.8020
125600,0.7632,0.8267,0.8020
125700,0.7632,0.8267,0.8020
125800,0.7632,0.8268,0.8018
125900,0.7632,0.8269,0.8020
126000,0.7632,0.8269,0.8020
126100,0.7633,0.8269,0.8020
126200,0.7633,0.8269,0.8019
126300,0.7633,0.8268,0.8019
126400,0.7632,0.8269,0.8019
126500,0.7632,0.8269,0.8019
126600,0.7632,0.8270,0.8018
126700,0.7633,0.8269,0.8018
126800,0.7633,0.8270,0.8017
126900,0.7632,0.8271,0.8015
127000,0.7632,0.8271,0.8012
127100,0.7632,0.8273,0.8012
127200,0.7633,0.8274,0.8013
127300,0.7633,0.8275,0.8014
127400,0.7633,0.8275,0.8014
127500,0.7633,0.8275,0.8013
127600,0.7633,0.8276,0.8012
127700,0.7633,0.8275,0.8012
127800,0.7633,0.8276,0.8012
127900,0.7633,0.8276,0.8012
128000,0.7633,0.8277,0.8011
128100,0.7633,0.8277,0.8012
128200,0.7633,0.8276,0.8013
128300,0.7633,0.8274,0.8014
128400,0.7633,0.8274,0.8015
128500,0.7633,0.8275,0.8015
128600,0.7634,0.8275,0.8017
128700,0.7634,0.8275,0.8018
128800,0.7634,0.8275,0.8015
128900,0.7634,0.8274,0.8013
129000,0.7634,0.8274,0.8014
129100,0.7634,0.8273,0.8015
129200,0.7634,0.8272,0.8016
129300,0.7634,0.8273,0.8017
129400,0.7635,0.8274,0.8018
129500,0.7635,0.8274,0.8018
129600,0.7634,0.8274,0.8018
129700,0.7634,0.8275,0.8019
129800,0.7634,0.8276,0.8020
129900,0.7634,0.8277,0.8020
130000,0.7634,0.8276,0.8019
130100,0.7634,0.8275,0.8020
130200,0.7634,0.8274,0.8017
130300,0.7634,0.8274,0.8018
130400,0.7635,0.8273,0.8018
130500,0.7634,0.8274,0.8018
130600,0.7634,0.8274,0.8018
130700,0.7634,0.8273,0.8018
130800,0.7634,0.8272,0.8018
130900,0.7634,0.8269,0.8018
131000,0.7634,0.8269,0.8018
131100,0.7634,0.8268,0.8019
131200,0.7634,0.8269,0.8020
131300,0.7634,0.8270,0.8019
131400,0.7634,0.8271,0.8020
131500,0.7634,0.8272,0.8017
131600,0.7634,0.8270,0.8018
131700,0.7634,0.8271,0.8019
131800,0.7634,0.8270,0.8018
131900,0.7634,0.8271,0.8017
132000,0.7635,0.8273,0.8019
132100,0.7635,0.8273,0.8020
132200,0.7635,0.8273,0.8020
132300,0.7635,0.8274,0.8021
132400,0.7635,0.8274,0.8022
132500,0.7635,0.8273,0.8020
132600,0.7635,0.8273,0.8021
132700,0.7636,0.8274,0.8021
132800,0.7636,0.8273,0.8020
132900,0.7636,0.8274,0.8020
133000,0.7637,0.8274,0.8021
133100,0.7636,0.8273,0.8021
133200,0.7636,0.8273,0.8021
133300,0.7636,0.8273,0.8023
133400,0.7637,0.8273,0.8024
133500,0.7637,0.8273,0.8024
133600,0.7637,0.8272,0.8024
133700,0.7636,0.8270,0.8023
133800,0.7637,0.8271,0.8023
133900,0.7637,0.8271,0.8023
134000,0.7637,0.8271,0.8024
134100,0.7636,0.8271,0.8024
134200,0.7637,0.8273,0.8025
134300,0.7637,0.8272,0.8025
134400,0.7637,0.8273,0.8026
134500,0.7636,0.8274,0.8027
134600,0.7637,0.8275,0.8028
134700,0.7638,0.8277,0.8029
134800,0.7638,0.8277,0.8029
134900,0.7638,0.8275,0.8029
135000,0.7638,0.8277,0.8028
135100,0.7638,0.8277,0.8029
135200,0.7638,0.8277,0.8030
135300,0.7639,0.8277,0.8031
135400,0.7639,0.8277,0.8032
135500,0.7639,0.8276,0.8033
135600,0.7639,0.8275,0.8032
135700,0.7639,0.8275,0.8031
135800,0.7640,0.8275,0.8032
135900,0.7640,0.8275,0.8031
136000,0.7640,0.8276,0.8032
136100,0.7639,0.8276,0.8032
136200,0.7639,0.8276,0.8031
136300,0.7639,0.8273,0.8031
136400,0.7639,0.8274,0.8031
136500,0.7639,0.8273,0.8031
136600,0.7639,0.8272,0.8031
136700,0.7639,0.8272,0.8031
136800,0.7639,0.8272,0.8031
136900,0.7639,0.8272,0.8032
137000,0.7639,0.8271,0.8033
137100,0.7639,0.8272,0.8034
137200,0.7640,0.8271,0.8035
137300,0.7640,0.8271,0.8035
137400,0.7640,0.8271,0.8037
137500,0.7641,0.8271,0.8036
137600,0.7640,0.8273,0.8037
137700,0.7640,0.8274,0.8038
137800,0.7641,0.8274,0.8039
137900,0.7641,0.8275,0.8037
138000,0.7641,0.8276,0.8037
138100,0.7641,0.8277,0.8038
138200,0.7641,0.8277,0.8037
138300,0.7641,0.8275,0.8038
138400,0.7641,0.8273,0.8037
138500,0.7641,0.8274,0.8039
138600,0.7641,0.8275,0.8038
138700,0.7642,0.8275,0.8039
138800,0.7641,0.8276,0.8039
138900,0.7642,0.8277,0.8038
139000,0.7641,0.8277,0.8038
139100,0.7641,0.8277,0.8038
139200,0.7641,0.8277,0.8038
139300,0.7641,0.8277,0.8038
139400,0.7641,0.8276,0.8039
139500,0.7641,0.8275,0.8039
139600,0.7641,0.8275,0.8040
139700,0.7641,0.8276,0.8038
139800,0.7641,0.8277,0.8038
139900,0.7641,0.8276,0.8038
140000,0.7641,0.8276,0.8039
140100,0.7641,0.8275,0.8038
140200,0.7641,0.8275,0.8036
140300,0.7642,0.8276,0.8036
140400,0.7642,0.8275,0.8037
140500,0.7642,0.8275,0.8037
140600,0.7642,0.8274,0.8038
140700,0.7642,0.8275,0.8037
140800,0.7642,0.8273,0.8038
140900,0.7642,0.8272,0.8039
141000,0.7642,0.8271,0.8039
141100,0.7642,0.8270,0.8040
141200,0.7642,0.8270,0.8040
141300,0.7642,0.8271,0.8039
141400,0.7643,0.8271,0.8041
141500,0.7643,0.8270,0.8041
141600,0.7642,0.8271,0.8039
141700,0.7642,0.8270,0.8039
141800,0.7642,0.8270,0.8040
141900,0.7642,0.8269,0.8039
142000,0.7642,0.8270,0.8039
142100,0.7642,0.8269,0.8037
142200,0.7641,0.8268,0.8035
142300,0.7641,0.8269,0.8035
142400,0.7641,0.8267,0.8034
142500,0.7640,0.8267,0.8033
142600,0.7640,0.8267,0.8033
142700,0.7640,0.8268,0.8033
142800,0.7640,0.8268,0.8034
142900,0.7640,0.8268,0.8033
143000,0.7639,0.8268,0.8033
143100,0.7640,0.8268,0.8034
143200,0.7640,0.8269,0.8035
143300,0.7640,0.8270,0.8035
143400,0.7641,0.8270,0.8033
143500,0.7641,0.8267,0.8032
143600,0.7641,0.8265,0.8031
143700,0.7640,0.8265,0.8030
143800,0.7640,0.8263,0.8030
143900,0.7641,0.8264,0.8031
144000,0.7641,0.8264,0.8030
144100,0.7641,0.8264,0.8030
144200,0.7641,0.8263,0.8029
144300,0.7640,0.8263,0.8028
144400,0.7641,0.8262,0.8028
144500,0.7641,0.8263,0.8029
144600,0.7641,0.8262,0.8030
144700,0.7641,0.8263,0.8030
144800,0.7641,0.8263,0.8030
144900,0.7641,0.8263,0.8030
145000,0.7641,0.8263,0.8029
145100,0.7640,0.8263,0.8030
145200,0.7641,0.8261,0.8030
145300,0.7641,0.8261,0.8031
145400,0.7641,0.8260,0.8028
145500,0.7641,0.8260,0.8027
145600,0.7641,0.8261,0.8026
145700,0.7641,0.8261,0.8025
145800,0.7641,0.8261,0.8025
145900,0.7640,0.8259,0.8025
146000,0.7640,0.8258,0.8025
146100,0.7640,0.8259,0.8025
146200,0.7640,0.8258,0.8024
146300,0.7640,0.8256,0.8023
146400,0.7641,0.8257,0.8024
146500,0.7640,0.8257,0.8024
146600,0.7640,0.8258,0.8025
146700,0.7641,0.8258,0.8026
146800,0.7641,0.8259,0.8026
146900,0.7641,0.8261,0.8027
147000,0.7641,0.8259,0.8027
147100,0.7641,0.8259,0.8027
147200,0.7641,0.8258,0.8027
147300,0.7641,0.8258,0.8028
147400,0.7641,0.8258,0.8028
147500,0.7641,0.8257,0.8027
147600,0.7641,0.8257,0.8028
147700,0.7642,0.8258,0.8028
147800,0.7642,0.8259,0.8028
147900,0.7642,0.8260,0.8027
148000,0.7642,0.8260,0.8028
148100,0.7642,0.8260,0.8029
148200,0.7642,0.8260,0.8029
148300,0.7642,0.8260,0.8030
148400,0.7643,0.8260,0.8030
148500,0.7643,0.8262,0.8032
148600,0.7643,0.8263,0.8034
148700,0.7643,0.8263,0.8034
148800,0.7643,0.8264,0.8033
148900,0.7643,0.8264,0.8032
149000,0.7643,0.8265,0.8030
149100,0.7643,0.8265,0.8032
149200,0.7643,0.8264,0.8032
149300,0.7643,0.8264,0.8031
149400,0.7643,0.8264,0.8031
149500,0.7643,0.8265,0.8032
149600,0.7643,0.8264,0.8032
149700,0.7644,0.8265,0.8032
149800,0.7643,0.8266,0.8033
149900,0.7643,0.8266,0.8032
150000,0.7643,0.8265,0.8032
150100,0.7644,0.8265,0.8031
150200,0.7644,0.8264,0.8031
150300,0.7643,0.8263,0.8030
150400,0.7644,0.8264,0.8029
150500,0.7644,0.8263,0.8030
150600,0.7644,0.8265,0.8031
150700,0.7644,0.8265,0.8032
150800,0.7644,0.8266,0.8032
150900,0.7644,0.8266,0.8032
151000,0.7644,0.8266,0.8030
151100,0.7643,0.8266,0.8029
151200,0.7643,0.8267,0.8029
151300,0.7643,0.8268,0.8030
151400,0.7644,0.8268,0.8031
151500,0.7644,0.8268,0.8031
151600,0.7644,0.8269,0.8032
151700,0.7644,0.8269,0.8032
151800,0.7644,0.8269,0.8033
151900,0.7644,0.8268,0.8033
152000,0.7644,0.8266,0.8033
152100,0.7644,0.8266,0.8032
152200,0.7643,0.8265,0.8032
152300,0.7643,0.8266,0.8032
152400,0.7643,0.8266,0.8032
152500,0.7644,0.8266,0.8032
152600,0.7644,0.8267,0.8032
152700,0.7644,0.8266,0.8032
152800,0.7644,0.8266,0.8032
152900,0.7644,0.8267,0.8033
153000,0.7644,0.8268,0.8033
153100,0.7644,0.8269,0.8034
153200,0.7644,0.8269,0.8035
153300,0.7643,0.8270,0.8036
153400,0.7644,0.8270,0.8036
153500,0.7644,0.8271,0.8036
153600,0.7643,0.8270,0.8036
153700,0.7643,0.8269,0.8034
153800,0.7643,0.8269,0.8034
153900,0.7643,0.8270,0.8035
154000,0.7644,0.8269,0.8035
154100,0.7643,0.8268,0.8035
154200,0.7643,0.8268,0.8034
154300,0.7643,0.8268,0.8034
154400,0.7643,0.8266,0.8034
154500,0.7643,0.8267,0.8035
154600,0.7643,0.8266,0.8035
154700,0.7643,0.8268,0.8036
154800,0.7643,0.8267,0.8036
154900,0.7643,0.8267,0.8036
